,statisticcat_desc,state_alpha,year,class_desc,short_desc,group_desc,commodity_desc,Value
7889,AREA PLANTED,TX,2002.0,ALL CLASSES,PEANUTS - ACRES PLANTED,FIELD CROPS,PEANUTS,315000
7890,AREA PLANTED,TX,2001.0,ALL CLASSES,PEANUTS - ACRES PLANTED,FIELD CROPS,PEANUTS,425000
7891,AREA PLANTED,TX,2000.0,ALL CLASSES,PEANUTS - ACRES PLANTED,FIELD CROPS,PEANUTS,425000
7892,AREA PLANTED,TX,1999.0,ALL CLASSES,PEANUTS - ACRES PLANTED,FIELD CROPS,PEANUTS,360000
7893,AREA PLANTED,TX,1998.0,ALL CLASSES,PEANUTS - ACRES PLANTED,FIELD CROPS,PEANUTS,370000
7894,AREA PLANTED,TX,1997.0,ALL CLASSES,PEANUTS - ACRES PLANTED,FIELD CROPS,PEANUTS,320000
7895,AREA HARVESTED,TX,2008.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,237000
7896,AREA HARVESTED,TX,2007.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,174500
7897,AREA HARVESTED,TX,2006.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,137000
7898,AREA HARVESTED,TX,2005.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,235700
7899,AREA HARVESTED,TX,2004.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,208000
7900,AREA HARVESTED,TX,2003.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,239500
7901,AREA HARVESTED,TX,2002.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,233200
7902,AREA HARVESTED,TX,2001.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,248500
7903,AREA HARVESTED,TX,2000.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,253500
7904,AREA HARVESTED,TX,1999.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,263000
7905,AREA HARVESTED,TX,1998.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,292400
7906,AREA HARVESTED,TX,1997.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,224000
7907,AREA PLANTED,TX,2008.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,240000
7908,AREA PLANTED,TX,2007.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,177000
7909,AREA PLANTED,TX,2006.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,144000
7910,AREA PLANTED,TX,2005.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,237800
7911,AREA PLANTED,TX,2004.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,211000
7912,AREA PLANTED,TX,2003.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,240000
7913,AREA PLANTED,TX,2002.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,235000
7914,AREA PLANTED,TX,2001.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,253000
7915,AREA PLANTED,TX,2000.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,277000
7916,AREA PLANTED,TX,1999.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,270000
7917,AREA PLANTED,TX,1998.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,298000
7918,AREA PLANTED,TX,1997.0,ALL CLASSES,"PEANUTS, IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,226000
7919,AREA HARVESTED,TX,2008.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,16000
7920,AREA HARVESTED,TX,2007.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,12500
7921,AREA HARVESTED,TX,2006.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,8000
7922,AREA HARVESTED,TX,2005.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,24300
7923,AREA HARVESTED,TX,2004.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,27000
7924,AREA HARVESTED,TX,2003.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,30500
7925,AREA HARVESTED,TX,2002.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,46800
7926,AREA HARVESTED,TX,2001.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,61500
7927,AREA HARVESTED,TX,2000.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,21500
7928,AREA HARVESTED,TX,1999.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,17000
7929,AREA HARVESTED,TX,1998.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,42600
7930,AREA HARVESTED,TX,1997.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,PEANUTS,91000
7931,AREA PLANTED,TX,2008.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,17000
7932,AREA PLANTED,TX,2007.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,13000
7933,AREA PLANTED,TX,2006.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,11000
7934,AREA PLANTED,TX,2005.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,27200
7935,AREA PLANTED,TX,2004.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,29000
7936,AREA PLANTED,TX,2003.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,35000
7937,AREA PLANTED,TX,2002.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,80000
7938,AREA PLANTED,TX,2001.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,172000
7939,AREA PLANTED,TX,2000.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,148000
7940,AREA PLANTED,TX,1999.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,90000
7941,AREA PLANTED,TX,1998.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,72000
7942,AREA PLANTED,TX,1997.0,ALL CLASSES,"PEANUTS, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,PEANUTS,94000
7943,AREA HARVESTED,NE,2022.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES HARVESTED",FIELD CROPS,PEAS,21000
7944,AREA HARVESTED,NE,2021.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES HARVESTED",FIELD CROPS,PEAS,27000
7945,AREA HARVESTED,NE,2020.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES HARVESTED",FIELD CROPS,PEAS,32000
7946,AREA HARVESTED,NE,2019.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES HARVESTED",FIELD CROPS,PEAS,28000
7947,AREA HARVESTED,NE,2018.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES HARVESTED",FIELD CROPS,PEAS,49000
7948,AREA HARVESTED,NE,2017.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES HARVESTED",FIELD CROPS,PEAS,56000
7949,AREA HARVESTED,NE,2016.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES HARVESTED",FIELD CROPS,PEAS,52000
7950,AREA PLANTED,NE,2023.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,32000
7951,AREA PLANTED,NE,2022.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,33000
7952,AREA PLANTED,NE,2021.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,29000
7953,AREA PLANTED,NE,2020.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,36000
7954,AREA PLANTED,NE,2019.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,31000
7955,AREA PLANTED,NE,2018.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,58000
7956,AREA PLANTED,NE,2017.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,58000
7957,AREA PLANTED,NE,2016.0,DRY EDIBLE,"PEAS, DRY EDIBLE - ACRES PLANTED",FIELD CROPS,PEAS,55000
7958,AREA HARVESTED,CA,2022.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,254000
7959,AREA HARVESTED,CA,2021.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,405000
7960,AREA HARVESTED,CA,2020.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,514000
7961,AREA HARVESTED,CA,2019.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,501000
7962,AREA HARVESTED,CA,2018.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,504000
7963,AREA HARVESTED,CA,2017.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,443000
7964,AREA HARVESTED,CA,2016.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,536000
7965,AREA HARVESTED,CA,2015.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,426000
7966,AREA HARVESTED,CA,2014.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,442000
7967,AREA HARVESTED,CA,2013.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,562000
7968,AREA HARVESTED,CA,2012.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,557000
7969,AREA HARVESTED,CA,2011.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,580000
7970,AREA HARVESTED,CA,2010.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,553000
7971,AREA HARVESTED,CA,2009.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,556000
7972,AREA HARVESTED,CA,2008.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,517000
7973,AREA HARVESTED,CA,2007.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,533000
7974,AREA HARVESTED,CA,2006.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,523000
7975,AREA HARVESTED,CA,2005.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,526000
7976,AREA HARVESTED,CA,2004.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,590000
7977,AREA HARVESTED,CA,2003.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,507000
7978,AREA HARVESTED,CA,2002.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,528000
7979,AREA HARVESTED,CA,2001.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,471000
7980,AREA HARVESTED,CA,2000.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,548000
7981,AREA HARVESTED,CA,1999.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,505000
7982,AREA HARVESTED,CA,1998.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,458000
7983,AREA HARVESTED,CA,1997.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,516000
7984,AREA HARVESTED,TX,2022.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,186000
7985,AREA HARVESTED,TX,2021.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,181000
7986,AREA HARVESTED,TX,2020.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,179000
7987,AREA HARVESTED,TX,2019.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,150000
7988,AREA HARVESTED,TX,2018.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,189000
7989,AREA HARVESTED,TX,2017.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,158000
7990,AREA HARVESTED,TX,2016.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,187000
7991,AREA HARVESTED,TX,2015.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,129000
7992,AREA HARVESTED,TX,2014.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,146000
7993,AREA HARVESTED,TX,2013.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,144000
7994,AREA HARVESTED,TX,2012.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,134000
7995,AREA HARVESTED,TX,2011.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,180000
7996,AREA HARVESTED,TX,2010.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,188000
7997,AREA HARVESTED,TX,2009.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,170000
7998,AREA HARVESTED,TX,2008.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,172000
7999,AREA HARVESTED,TX,2007.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,145000
8000,AREA HARVESTED,TX,2006.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,150000
8001,AREA HARVESTED,TX,2005.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,201000
8002,AREA HARVESTED,TX,2004.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,218000
8003,AREA HARVESTED,TX,2003.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,180000
8004,AREA HARVESTED,TX,2002.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,206000
8005,AREA HARVESTED,TX,2001.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,216000
8006,AREA HARVESTED,TX,2000.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,214000
8007,AREA HARVESTED,TX,1999.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,259000
8008,AREA HARVESTED,TX,1998.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,283000
8009,AREA HARVESTED,TX,1997.0,ALL CLASSES,RICE - ACRES HARVESTED,FIELD CROPS,RICE,259000
8010,AREA PLANTED,CA,2023.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,404000
8011,AREA PLANTED,CA,2022.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,256000
8012,AREA PLANTED,CA,2021.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,407000
8013,AREA PLANTED,CA,2020.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,517000
8014,AREA PLANTED,CA,2019.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,503000
8015,AREA PLANTED,CA,2018.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,506000
8016,AREA PLANTED,CA,2017.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,445000
8017,AREA PLANTED,CA,2016.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,541000
8018,AREA PLANTED,CA,2015.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,429000
8019,AREA PLANTED,CA,2014.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,445000
8020,AREA PLANTED,CA,2013.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,567000
8021,AREA PLANTED,CA,2012.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,562000
8022,AREA PLANTED,CA,2011.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,585000
8023,AREA PLANTED,CA,2010.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,558000
8024,AREA PLANTED,CA,2009.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,561000
8025,AREA PLANTED,CA,2008.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,519000
8026,AREA PLANTED,CA,2007.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,534000
8027,AREA PLANTED,CA,2006.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,526000
8028,AREA PLANTED,CA,2005.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,528000
8029,AREA PLANTED,CA,2004.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,595000
8030,AREA PLANTED,CA,2003.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,509000
8031,AREA PLANTED,CA,2002.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,533000
8032,AREA PLANTED,CA,2001.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,473000
8033,AREA PLANTED,CA,2000.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,550000
8034,AREA PLANTED,CA,1999.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,510000
8035,AREA PLANTED,CA,1998.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,460000
8036,AREA PLANTED,CA,1997.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,518000
8037,AREA PLANTED,TX,2023.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,133000
8038,AREA PLANTED,TX,2022.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,195000
8039,AREA PLANTED,TX,2021.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,190000
8040,AREA PLANTED,TX,2020.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,184000
8041,AREA PLANTED,TX,2019.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,157000
8042,AREA PLANTED,TX,2018.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,195000
8043,AREA PLANTED,TX,2017.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,173000
8044,AREA PLANTED,TX,2016.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,195000
8045,AREA PLANTED,TX,2015.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,133000
8046,AREA PLANTED,TX,2014.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,150000
8047,AREA PLANTED,TX,2013.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,145000
8048,AREA PLANTED,TX,2012.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,135000
8049,AREA PLANTED,TX,2011.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,182000
8050,AREA PLANTED,TX,2010.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,189000
8051,AREA PLANTED,TX,2009.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,171000
8052,AREA PLANTED,TX,2008.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,175000
8053,AREA PLANTED,TX,2007.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,146000
8054,AREA PLANTED,TX,2006.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,150000
8055,AREA PLANTED,TX,2005.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,202000
8056,AREA PLANTED,TX,2004.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,222000
8057,AREA PLANTED,TX,2003.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,181000
8058,AREA PLANTED,TX,2002.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,206000
8059,AREA PLANTED,TX,2001.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,216000
8060,AREA PLANTED,TX,2000.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,215000
8061,AREA PLANTED,TX,1999.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,260000
8062,AREA PLANTED,TX,1998.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,285000
8063,AREA PLANTED,TX,1997.0,ALL CLASSES,RICE - ACRES PLANTED,FIELD CROPS,RICE,260000
8064,AREA HARVESTED,CA,2022.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8065,AREA HARVESTED,CA,2021.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8066,AREA HARVESTED,CA,2020.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,12000
8067,AREA HARVESTED,CA,2019.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,10000
8068,AREA HARVESTED,CA,2018.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,11000
8069,AREA HARVESTED,CA,2017.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8070,AREA HARVESTED,CA,2016.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,9000
8071,AREA HARVESTED,CA,2015.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8072,AREA HARVESTED,CA,2014.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,4000
8073,AREA HARVESTED,CA,2013.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,6000
8074,AREA HARVESTED,CA,2012.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,6000
8075,AREA HARVESTED,CA,2011.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8076,AREA HARVESTED,CA,2010.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,6000
8077,AREA HARVESTED,CA,2009.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,5000
8078,AREA HARVESTED,CA,2008.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,9000
8079,AREA HARVESTED,CA,2007.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,9000
8080,AREA HARVESTED,CA,2006.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,5000
8081,AREA HARVESTED,CA,2005.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,9000
8082,AREA HARVESTED,CA,2004.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8083,AREA HARVESTED,CA,2003.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8084,AREA HARVESTED,CA,2002.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,7000
8085,AREA HARVESTED,CA,2001.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,13000
8086,AREA HARVESTED,CA,2000.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,9000
8087,AREA HARVESTED,CA,1999.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,5000
8088,AREA HARVESTED,CA,1998.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,9000
8089,AREA HARVESTED,CA,1997.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,9000
8090,AREA HARVESTED,TX,2022.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,181000
8091,AREA HARVESTED,TX,2021.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,179000
8092,AREA HARVESTED,TX,2020.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,176000
8093,AREA HARVESTED,TX,2019.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,147000
8094,AREA HARVESTED,TX,2018.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,183000
8095,AREA HARVESTED,TX,2017.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,155000
8096,AREA HARVESTED,TX,2016.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,180000
8097,AREA HARVESTED,TX,2015.0,LONG GRAIN,"RICE, LONG GRAIN - ACRES HARVESTED",FIELD CROPS,RICE,124000
